time,chiJ_vector,chiJ_klt2p5,rho_total,initial_scale,precondition_epsA,lorenz_shadow_relative_vector_rms,longitudinal_field_fraction,spherical_safe_kmax,kinit_effective,dt,seed,gauss_constraint_relative_rms,escape_speed_over_c,beta_energy_mean,frac_beta_lt1
6.3,-0.0194402824468,-0.00984030826514,1.84147789476,,,2.17583157991e-14,8.99156406251e-29,,,,,2.79586917951e-16,0.107839127618,2.96403962871,2.26667006064e-32
6.4,-0.0378223737242,-0.0268150198954,2.53383102147,,,2.17245448817e-14,6.04615739142e-29,,,,,2.85880261502e-16,0.13413089042,2.96449937528,1.80981078082e-32
6.5,-0.134059099607,-0.120700296786,3.64799811671,,,2.14558227831e-14,3.74091782958e-29,,,,,2.84202436097e-16,0.16676347008,2.96476322419,1.3786886186e-32
6.6,-0.597998527388,-0.59307493428,5.40086479001,,,2.14139817571e-14,2.27483127296e-29,,,,,2.76976501226e-16,0.207436140402,2.96492714753,1.00833093327e-32
6.7,-0.159196944054,-0.154082533685,8.11054394346,,,2.15698581228e-14,1.53662209843e-29,,,,,2.80993762449e-16,0.258035253857,2.96507194428,7.42865961331e-33
6.8,-0.082926362266,-0.0767395104152,12.2437651553,,,2.1426033449e-14,1.30350198368e-29,,,,,2.77270690686e-16,0.320536239659,2.96523671749,5.27400939347e-33
6.9,-0.0705917429918,-0.0634196413628,18.4725139282,,,2.11328129522e-14,1.38665713449e-29,,,,,2.71308207213e-16,0.396920737577,2.96542685759,4.31371446075e-33
7,-0.0780171287802,-0.0699182551492,27.7302724799,,,2.06935535072e-14,1.6075078976e-29,,,,,2.69279686533e-16,0.489083314736,2.96563075098,3.78258981677e-33
7.1,-0.102334302252,-0.0931039119962,41.2514563483,,,2.07638877586e-14,1.88683939103e-29,,,,,2.682688579e-16,0.598689012875,2.96583313593,3.34732084738e-33
7.2,-0.152645913621,-0.141684657724,60.56961784,,,2.08378385565e-14,2.18810056358e-29,,,,,2.71171284579e-16,0.72695240932,2.96602185246,2.95129308633e-33
7.3,-0.24932816577,-0.235429249151,87.4413088101,,,2.07704073035e-14,2.47039118101e-29,,,,,2.84485760944e-16,0.874330776588,2.96618920519,2.50682729439e-33
7.4,-0.417334597731,-0.39888340349,123.6563528,,,2.06912703963e-14,2.73486148738e-29,,,,,2.76558171114e-16,1.04014822135,2.96633066165,2.63720669944e-33
7.5,-0.636420750724,-0.613168283497,170.698757676,,,2.06594765287e-14,3.02440509567e-29,,,,,2.84362063778e-16,1.22219006629,2.96644311343,2.90952731968e-33
